55.41	55.398	55.387	55.398	55.398	55.383	55.387	55.398	55.398	55.391	55.387	55.391	55.391	55.391	55.402	55.465	55.465	55.477	55.48	55.48	55.574	55.566	55.562	55.559	55.562	55.477	55.492	55.484	55.453	55.41	55.426	55.43	55.414	55.383	55.391	55.387	55.316	55.305	55.309	55.309	55.223	55.211	55.227	55.227	55.223	55.211	55.234	55.207	55.227	55.301	55.32	55.305	55.32	55.316	55.301	55.32	55.402	55.402	55.398	55.387
55.398	55.402	55.41	55.41	55.41	55.398	55.402	55.41	55.402	55.383	55.402	55.398	55.41	55.449	55.469	55.484	55.477	55.469	55.453	55.465	55.453	55.453	55.484	55.48	55.504	55.449	55.457	55.457	55.469	55.449	55.441	55.449	55.391	55.398	55.41	55.402	55.316	55.316	55.328	55.332	55.32	55.309	55.309	55.328	55.32	55.32	55.223	55.238	55.32	55.305	55.328	55.32	55.309	55.316	55.316	55.305	55.402	55.391	55.391	55.402
55.484	55.484	55.484	55.48	55.48	55.48	55.469	55.48	55.492	55.477	55.492	55.469	55.574	55.566	55.574	55.566	55.645	55.645	55.641	55.687	55.68	55.687	55.695	55.684	55.707	55.668	55.633	55.645	55.656	55.578	55.574	55.574	55.566	55.48	55.48	55.484	55.43	55.457	55.465	55.469	55.387	55.391	55.398	55.402	55.41	55.398	55.414	55.402	55.398	55.402	55.402	55.402	55.449	55.465	55.469	55.441	55.449	55.453	55.484	55.496
55.48	55.48	55.477	55.48	55.477	55.492	55.574	55.484	55.562	55.574	55.562	55.586	55.496	55.586	55.562	55.586	55.578	55.574	55.562	55.641	55.633	55.645	55.641	55.633	55.645	55.645	55.566	55.574	55.562	55.484	55.484	55.504	55.492	55.441	55.426	55.41	55.418	55.414	55.402	55.398	55.41	55.414	55.402	55.441	55.469	55.465	55.469	55.457	55.465	55.457	55.453	55.457	55.449	55.465	55.453	55.43	55.453	55.449	55.441	55.437
55.922	55.91	55.914	55.91	55.922	55.914	55.914	55.926	55.914	55.914	55.902	55.922	55.914	55.926	55.984	56.012	56.004	56.074	56.086	56.086	56.078	56.086	56.07	56.074	56.074	56.078	55.992	55.996	56.004	55.914	55.914	55.91	55.91	55.848	55.863	55.848	55.871	55.82	55.809	55.816	55.836	55.832	55.832	55.75	55.738	55.746	55.82	55.836	55.828	55.828	55.82	55.809	55.855	55.832	55.82	55.859	55.883	55.863	55.871	55.875
55.914	55.914	55.91	55.914	55.914	55.898	55.922	55.914	55.922	55.91	55.91	55.832	55.855	55.836	55.848	55.91	55.898	55.91	55.992	55.984	56.004	55.992	55.984	55.996	55.996	55.992	55.98	55.91	55.91	55.91	55.844	55.859	55.832	55.828	55.828	55.832	55.816	55.832	55.832	55.832	55.836	55.844	55.859	55.832	55.844	55.844	55.844	55.863	55.871	55.855	55.863	55.859	55.859	55.855	55.859	55.848	55.922	55.914	55.91	55.914
56.332	56.34	56.34	56.34	56.344	56.332	56.332	56.371	56.332	56.328	56.332	56.344	56.34	56.34	56.426	56.426	56.426	56.516	56.508	56.504	56.496	56.504	56.496	56.496	56.508	56.422	56.43	56.426	56.34	56.34	56.32	56.328	56.34	56.328	56.355	56.344	56.355	56.262	56.266	56.254	56.266	56.25	56.25	56.262	56.254	56.254	56.254	56.254	56.266	56.246	56.254	56.332	56.344	56.332	56.32	56.332	56.34	56.332	56.344	56.332
55.902	55.902	55.914	55.898	55.848	55.863	55.855	55.863	55.855	55.82	55.832	55.738	55.738	55.734	55.734	55.738	55.746	55.727	55.707	55.672	55.734	55.723	55.828	55.828	55.832	55.828	55.82	55.82	55.816	55.828	55.82	55.809	55.832	55.727	55.727	55.75	55.734	55.746	55.687	55.684	55.699	55.66	55.699	55.699	55.738	55.746	55.734	55.734	55.754	55.727	55.738	55.734	55.723	55.738	55.738	55.738	55.754	55.734	55.734	55.738
56.965	56.953	56.977	56.988	56.965	56.961	56.965	56.961	56.926	56.922	56.937	56.934	56.914	56.91	56.926	56.926	56.926	56.934	56.926	56.961	56.961	56.965	56.949	56.949	56.941	56.941	56.953	57.004	56.961	56.949	56.988	56.965	56.949	56.977	56.922	56.965	56.969	56.965	56.969	56.977	56.953	57.004	56.996	57.016	57.004	57.004	57.008	57.008	56.996	57.004	57.008	56.996	57.016	57.016	57.004	57.09	57.09	57.09	57.074	57.09
57.344	57.316	57.34	57.344	57.332	57.332	57.332	57.246	57.258	57.238	57.172	57.156	57.168	57.168	57.168	57.086	57.082	57.164	57.156	57.164	57.184	57.164	57.172	57.246	57.258	57.262	57.25	57.172	57.164	57.172	57.168	57.168	57.172	57.172	57.164	57.168	57.184	57.18	57.18	57.18	57.266	57.258	57.25	57.352	57.344	57.352	57.344	57.34	57.352	57.344	57.328	57.344	57.332	57.34	57.355	57.371	57.371	57.371	57.359	57.379
58.035	58.031	58.02	58.035	58.031	58.027	58.027	58.043	58.047	58.043	58.043	58.027	58.031	58.035	58.031	58.031	58.027	58.031	58.031	58.043	58.027	58.027	58.031	58.027	58.027	58.031	58.027	58.031	58.031	58.035	58.031	58.02	58.027	58.016	58.027	58.031	58.035	58.027	58.027	58.027	58.031	58.031	58.027	58.031	58.027	58.113	58.102	58.113	58.109	58.121	58.195	58.195	58.191	58.191	58.191	58.207	58.18	58.195	58.195	58.203
58.285	58.285	58.289	58.23	58.23	58.258	58.211	58.223	58.219	58.207	58.113	58.121	58.129	58.129	58.137	58.113	58.109	58.129	58.129	58.219	58.203	58.203	58.211	58.246	58.23	58.246	58.223	58.242	58.195	58.191	58.184	58.184	58.121	58.113	58.113	58.121	58.113	58.125	58.043	58.043	58.035	58.141	58.125	58.109	58.184	58.191	58.203	58.223	58.234	58.223	58.234	58.258	58.277	58.285	58.285	58.297	58.277	58.367	58.367	58.371
57.695	57.691	57.695	57.691	57.789	57.777	57.773	57.777	57.766	57.785	57.766	57.777	57.777	57.773	57.766	57.773	57.777	57.766	57.766	57.766	57.805	57.797	57.805	57.867	57.805	57.824	57.777	57.777	57.785	57.684	57.703	57.695	57.617	57.613	57.613	57.613	57.609	57.602	57.598	57.609	57.602	57.613	57.617	57.613	57.609	57.613	57.602	57.609	57.602	57.613	57.609	57.617	57.602	57.609	57.602	57.602	57.609	57.613	57.613	57.617
57.617	57.625	57.609	57.625	57.617	57.617	57.613	57.707	57.695	57.703	57.691	57.695	57.695	57.695	57.73	57.777	57.789	57.797	57.785	57.801	57.785	57.777	57.785	57.703	57.703	57.703	57.707	57.695	57.613	57.613	57.613	57.613	57.625	57.625	57.609	57.602	57.617	57.516	57.527	57.52	57.59	57.609	57.613	57.609	57.625	57.602	57.609	57.617	57.617	57.602	57.598	57.586	57.613	57.602	57.609	57.602	57.609	57.613	57.609	57.617
57.516	57.52	57.52	57.516	57.516	57.527	57.613	57.625	57.598	57.602	57.613	57.602	57.602	57.598	57.613	57.613	57.629	57.609	57.613	57.602	57.609	57.695	57.691	57.695	57.602	57.598	57.609	57.609	57.613	57.625	57.617	57.609	57.617	57.516	57.52	57.52	57.52	57.441	57.441	57.441	57.434	57.441	57.434	57.434	57.449	57.434	57.516	57.516	57.52	57.437	57.52	57.531	57.531	57.535	57.531	57.531	57.527	57.531	57.516	57.516
57.613	57.613	57.609	57.609	57.609	57.602	57.609	57.609	57.613	57.609	57.617	57.602	57.602	57.609	57.598	57.613	57.617	57.695	57.703	57.703	57.695	57.707	57.695	57.691	57.695	57.598	57.598	57.613	57.602	57.609	57.609	57.609	57.598	57.609	57.527	57.52	57.527	57.531	57.453	57.453	57.453	57.437	57.437	57.437	57.441	57.449	57.437	57.441	57.437	57.434	57.492	57.527	57.535	57.531	57.531	57.531	57.531	57.527	57.527	57.609
58.707	58.695	58.695	58.625	58.648	58.625	58.621	58.609	58.621	58.609	58.516	58.531	58.539	58.516	58.52	58.531	58.527	58.539	58.531	58.543	58.629	58.609	58.621	58.621	58.609	58.609	58.621	58.609	58.625	58.531	58.531	58.531	58.531	58.539	58.531	58.531	58.48	58.445	58.453	58.473	58.453	58.531	58.539	58.602	58.629	58.613	58.625	58.625	58.637	58.625	58.621	58.621	58.629	58.66	58.637	58.641	58.652	58.641	58.66	58.719
59.395	59.402	59.41	59.371	59.344	59.352	59.344	59.352	59.344	59.273	59.312	59.324	59.324	59.328	59.324	59.324	59.312	59.336	59.301	59.312	59.297	59.316	59.352	59.328	59.328	59.328	59.324	59.316	59.309	59.344	59.324	59.285	59.281	59.273	59.281	59.285	59.289	59.301	59.312	59.285	59.301	59.312	59.316	59.324	59.363	59.363	59.363	59.383	59.367	59.402	59.406	59.402	59.395	59.406	59.402	59.402	59.402	59.383	59.391	59.434
59.285	59.289	59.316	59.324	59.316	59.309	59.406	59.316	59.309	59.316	59.344	59.391	59.324	59.328	59.371	59.395	59.383	59.402	59.406	59.379	59.477	59.473	59.461	59.379	59.379	59.395	59.391	59.34	59.301	59.34	59.285	59.297	59.301	59.297	59.215	59.207	59.195	59.219	59.203	59.27	59.297	59.27	59.281	59.285	59.316	59.344	59.312	59.324	59.316	59.312	59.328	59.301	59.289	59.285	59.367	59.316	59.371	59.309	59.316	59.312
58.785	58.777	58.785	58.789	58.789	58.809	58.777	58.785	58.797	58.777	58.703	58.707	58.687	58.691	58.691	58.707	58.691	58.777	58.797	58.777	58.785	58.871	58.855	58.855	58.871	58.855	58.871	58.785	58.785	58.785	58.703	58.695	58.691	58.695	58.637	58.625	58.652	58.613	58.613	58.613	58.613	58.609	58.598	58.602	58.609	58.621	58.613	58.602	58.621	58.613	58.602	58.609	58.637	58.664	58.664	58.637	58.637	58.66	58.719	58.691
58.879	58.871	58.883	58.883	58.879	58.879	58.898	58.883	58.797	58.801	58.797	58.707	58.719	58.719	58.707	58.719	58.719	58.703	58.715	58.695	58.809	58.809	58.801	58.879	58.895	58.879	58.895	58.895	58.809	58.789	58.785	58.809	58.797	58.816	58.809	58.812	58.812	58.809	58.801	58.812	58.816	58.816	58.809	58.883	58.883	58.879	58.891	58.883	58.883	58.891	58.867	58.879	58.879	58.871	58.949	58.965	58.961	58.977	58.961	58.965
58.785	58.777	58.789	58.789	58.797	58.703	58.707	58.715	58.707	58.68	58.664	58.641	58.629	58.66	58.715	58.695	58.703	58.703	58.715	58.785	58.797	58.797	58.898	58.879	58.895	58.867	58.785	58.789	58.801	58.707	58.715	58.715	58.687	58.641	58.668	58.668	58.652	58.668	58.668	58.66	58.652	58.715	58.715	58.695	58.797	58.777	58.801	58.867	58.867	58.867	58.777	58.773	58.773	58.762	58.777	58.785	58.797	58.77	58.789	58.797
58.629	58.664	58.641	58.625	58.641	58.687	58.629	58.598	58.598	58.602	58.621	58.602	58.613	58.531	58.508	58.527	58.516	58.602	58.602	58.621	58.602	58.598	58.609	58.648	58.629	58.621	58.703	58.648	58.652	58.637	58.664	58.602	58.598	58.609	58.609	58.598	58.602	58.602	58.609	58.609	58.613	58.621	58.629	58.621	58.687	58.676	58.68	58.687	58.687	58.687	58.695	58.703	58.691	58.691	58.691	58.687	58.68	58.695	58.695	58.777
58.047	58.043	58.055	58.047	58.125	58.125	58.121	58.031	58.055	58.113	58.137	58.121	58.121	58.113	58.113	58.121	58.207	58.211	58.203	58.207	58.203	58.195	58.207	58.121	58.121	58.113	58.109	58.027	58.031	58.035	58.031	58.043	58.035	58.035	58.031	58.031	58.035	58.047	57.949	57.953	57.949	57.961	57.973	57.961	58.035	58.055	58.035	58.035	58.035	58.043	58.035	58.031	58.043	58.035	58.027	58.027	58.043	58.035	58.047	58.047
52.16	52.164	52.172	52.16	52.152	52.152	52.16	52.16	52.152	52.16	52.152	52.148	52.152	52.145	52.137	52.148	52.246	52.238	52.242	52.238	52.238	52.238	52.242	52.23	52.148	52.152	52.152	52.148	52.16	52.145	52.066	52.055	52.07	52.078	52.078	52.066	52.066	52.078	52.07	52.07	52.07	52.059	52.055	52.078	51.988	51.984	52.004	51.988	51.996	51.996	51.988	51.984	51.988	51.996	51.996	51.984	51.977	51.988	51.996	51.984
51.152	51.141	51.152	51.137	51.152	51.148	51.148	51.152	51.148	51.148	51.137	51.133	51.148	51.137	51.187	51.168	51.191	51.168	51.187	51.195	51.195	51.176	51.168	51.191	51.187	51.191	51.141	51.148	51.152	51.148	51.141	51.152	51.07	51.059	51.066	51.066	51.055	51.055	51.059	51.066	51.066	51.066	51.043	51.02	51.031	51.004	51.066	51	50.973	50.965	50.984	50.977	50.973	50.973	50.984	50.977	50.988	51.016	50.988	51
49.934	49.895	49.887	49.965	49.922	49.906	49.898	49.895	49.898	49.898	49.91	49.895	49.895	49.961	49.973	49.965	50.02	50.027	50.035	50.113	50.102	50.125	50.098	50.109	50.016	50.031	50.02	50.031	50.027	50.016	50.008	49.953	49.961	49.949	49.895	49.906	49.949	49.91	49.965	49.91	49.906	49.906	49.906	49.945	49.906	49.918	49.906	49.895	49.895	49.867	49.887	49.879	49.883	49.879	49.883	49.879	49.883	49.871	49.879	49.879
49.547	49.535	49.527	49.531	49.621	49.621	49.629	49.527	49.543	49.543	49.535	49.535	49.543	49.543	49.621	49.641	49.703	49.707	49.73	49.707	49.707	49.707	49.73	49.719	49.703	49.711	49.711	49.719	49.719	49.707	49.707	49.719	49.629	49.625	49.625	49.621	49.625	49.555	49.555	49.543	49.543	49.531	49.535	49.547	49.531	49.559	49.547	49.543	49.547	49.477	49.492	49.5	49.492	49.535	49.535	49.543	49.555	49.535	49.527	49.535
49.301	49.273	49.273	49.277	49.293	49.277	49.285	49.273	49.277	49.266	49.285	49.285	49.289	49.285	49.355	49.355	49.449	49.449	49.461	49.437	49.434	49.437	49.453	49.437	49.453	49.437	49.449	49.441	49.449	49.453	49.441	49.359	49.359	49.367	49.293	49.285	49.289	49.289	49.289	49.277	49.289	49.277	49.289	49.266	49.277	49.277	49.285	49.293	49.293	49.289	49.277	49.289	49.277	49.289	49.266	49.273	49.305	49.285	49.285	49.285
49.285	49.285	49.289	49.285	49.285	49.277	49.289	49.312	49.285	49.285	49.301	49.293	49.289	49.359	49.359	49.359	49.449	49.449	49.449	49.477	49.488	49.48	49.48	49.449	49.441	49.437	49.449	49.371	49.359	49.371	49.367	49.367	49.289	49.285	49.277	49.277	49.285	49.289	49.285	49.289	49.277	49.273	49.285	49.289	49.289	49.277	49.273	49.266	49.285	49.266	49.285	49.273	49.273	49.273	49.273	49.277	49.289	49.277	49.273	49.285
49.043	49.117	49.035	49.059	49.031	49.047	49.043	49.059	49.047	49.035	49.055	49.047	49.117	49.113	49.117	49.203	49.203	49.203	49.293	49.289	49.285	49.285	49.293	49.219	49.223	49.211	49.207	49.195	49.207	49.203	49.125	49.113	49.125	49.129	49.113	49.047	49.117	49.125	49.043	49.07	49.113	49.047	49.125	49.125	49.055	49.059	49.113	49.055	49.055	49.055	49.035	49.047	49.059	49.043	49.035	49.043	49.031	49.031	49.031	49.035
49.047	49.035	49.035	49.07	49.035	49.082	49.059	49.062	49.055	49.055	49.059	49.043	49.055	49.125	49.109	49.125	49.125	49.195	49.191	49.184	49.207	49.203	49.207	49.195	49.191	49.203	49.117	49.113	49.125	49.129	49.129	49.074	49.062	49.047	49.055	49.062	49.059	49.031	49.043	49.062	49.035	49.047	49.113	49.047	49.055	49.047	49.059	49.055	49.047	49.035	49.02	49.031	49.031	49.031	49.02	49.031	49.047	49.043	49.102	49.059
48.609	48.602	48.617	48.598	48.613	48.684	48.656	48.617	48.617	48.617	48.617	48.613	48.617	48.629	48.641	48.707	48.711	48.707	48.793	48.789	48.789	48.816	48.82	48.789	48.777	48.777	48.789	48.789	48.773	48.777	48.707	48.695	48.691	48.637	48.652	48.684	48.609	48.625	48.617	48.629	48.562	48.613	48.617	48.625	48.629	48.625	48.609	48.57	48.543	48.551	48.531	48.543	48.625	48.625	48.613	48.609	48.609	48.617	48.613	48.617
48.629	48.652	48.695	48.637	48.645	48.641	48.645	48.699	48.625	48.656	48.645	48.641	48.629	48.641	48.641	48.684	48.695	48.699	48.785	48.773	48.801	48.812	48.773	48.766	48.766	48.777	48.766	48.766	48.773	48.684	48.691	48.684	48.699	48.613	48.629	48.617	48.641	48.617	48.617	48.602	48.602	48.598	48.598	48.613	48.598	48.602	48.59	48.609	48.609	48.602	48.602	48.613	48.617	48.609	48.613	48.602	48.59	48.617	48.609	48.617
48.637	48.625	48.629	48.625	48.645	48.645	48.641	48.695	48.641	48.637	48.629	48.625	48.625	48.695	48.723	48.691	48.766	48.773	48.793	48.785	48.777	48.789	48.785	48.805	48.762	48.762	48.773	48.758	48.766	48.773	48.691	48.691	48.684	48.684	48.699	48.625	48.613	48.625	48.625	48.641	48.641	48.629	48.629	48.625	48.637	48.625	48.609	48.617	48.609	48.625	48.609	48.535	48.609	48.617	48.617	48.613	48.625	48.613	48.598	48.617
48.535	48.535	48.535	48.543	48.52	48.543	48.531	48.543	48.543	48.523	48.531	48.531	48.531	48.535	48.598	48.598	48.598	48.695	48.652	48.609	48.617	48.641	48.629	48.629	48.602	48.617	48.617	48.637	48.629	48.609	48.629	48.629	48.59	48.59	48.59	48.602	48.523	48.531	48.531	48.535	48.535	48.535	48.531	48.535	48.543	48.523	48.531	48.531	48.523	48.531	48.531	48.523	48.535	48.523	48.523	48.531	48.523	48.535	48.535	48.523
48.129	48.191	48.195	48.184	48.191	48.195	48.184	48.184	48.098	48.113	48.184	48.184	48.184	48.195	48.191	48.223	48.219	48.223	48.277	48.273	48.277	48.281	48.289	48.273	48.281	48.273	48.219	48.207	48.234	48.207	48.234	48.207	48.219	48.199	48.219	48.199	48.199	48.199	48.191	48.195	48.191	48.184	48.184	48.207	48.195	48.195	48.199	48.191	48.105	48.105	48.113	48.102	48.09	48.102	48.102	48.102	48.105	48.113	48.105	48.117
48.191	48.191	48.191	48.191	48.172	48.191	48.18	48.195	48.18	48.184	48.195	48.195	48.195	48.195	48.238	48.266	48.207	48.238	48.219	48.211	48.281	48.273	48.281	48.273	48.277	48.281	48.273	48.227	48.234	48.219	48.207	48.254	48.223	48.191	48.207	48.195	48.199	48.199	48.102	48.195	48.113	48.117	48.105	48.117	48.102	48.102	48.102	48.098	48.113	48.031	48.02	48.008	48.031	48.02	48.023	48.02	48.113	48.02	48.016	48.102
47.937	47.93	47.93	47.941	48.016	48.008	48.031	48.031	48.02	48.023	48.031	48.016	48.02	48.02	48.02	48.02	48.113	48.113	48.098	48.117	48.098	48.105	48.105	48.023	48.02	48.023	48.02	48.023	48.043	48.023	48.02	48.02	48.02	48.016	48.023	48.016	48.02	48.02	48.008	48.016	48.008	48.016	48.008	48.008	48.02	47.922	47.941	47.93	47.926	47.93	47.926	47.937	47.926	47.937	47.926	47.926	47.937	47.937	47.926	47.93
47.937	48.008	48.016	48.023	48.02	48.023	48.031	48.023	48.023	48.023	48.031	48.043	48.02	48.016	48.016	48.031	48.016	48.117	48.105	48.113	48.102	48.113	48.105	48.105	48.117	48.117	48.105	48.031	48.023	48.031	48.008	48.02	48.02	48.02	48.023	47.937	47.926	47.937	47.93	47.93	47.949	47.93	47.922	47.93	47.937	47.937	47.836	47.844	47.855	47.848	47.848	47.855	47.855	47.82	47.777	47.855	47.848	47.836	47.855	47.855
47.848	47.836	47.848	47.848	47.848	47.848	47.855	47.922	47.93	47.926	47.922	47.922	47.93	47.93	47.926	48.016	48.008	48.047	48.062	48.02	48.008	48.035	48.035	48.047	48.016	48.02	48.016	48.023	48.016	48.023	47.992	48.004	48.016	48.023	48.02	48.016	48.02	47.93	47.914	47.914	47.926	47.93	47.926	47.926	47.914	47.926	47.848	47.844	47.836	47.836	47.836	47.789	47.789	47.848	47.844	47.844	47.836	47.848	47.844	47.832
47.16	47.156	47.168	47.16	47.168	47.18	47.168	47.156	47.156	47.16	47.168	47.168	47.156	47.234	47.242	47.234	47.332	47.336	47.344	47.375	47.336	47.328	47.344	47.328	47.355	47.328	47.332	47.332	47.332	47.336	47.332	47.348	47.25	47.254	47.234	47.242	47.242	47.168	47.156	47.16	47.168	47.168	47.172	47.168	47.16	47.195	47.168	47.172	47.16	47.16	47.168	47.168	47.16	47.156	47.16	47.168	47.16	47.207	47.16	47.168
47.094	47.09	47.086	47.102	47.117	47.16	47.117	47.129	47.105	47.117	47.117	47.125	47.094	47.094	47.16	47.187	47.168	47.234	47.234	47.234	47.238	47.242	47.227	47.234	47.156	47.156	47.152	47.16	47.168	47.102	47.09	47.094	47.105	47.145	47.078	47.078	47.078	47.078	47.086	47.086	47.086	47.078	47.09	47.09	47.102	47.094	47.086	47.074	47.078	47.008	47.012	47.008	47.004	47.012	47.012	47.012	46.984	47.094	47.09	47.094
47.004	47.008	47.004	47.012	47.008	47.008	47.031	47.012	47.02	47.02	47.008	47.012	47.008	47.02	47.059	47.105	47.105	47.102	47.168	47.16	47.168	47.18	47.172	47.156	47.172	47.168	47.117	47.133	47.117	47.094	47.129	47.145	47.094	47.09	47.102	47.086	47.004	47.012	47.012	47.012	47.008	47.02	47.008	46.918	47.004	46.926	46.941	46.918	46.926	46.93	46.941	46.91	47.008	47.004	47.012	47.012	47.012	47.02	47.004	47.012
46.824	46.832	46.824	46.82	46.824	46.918	46.918	46.914	46.926	46.918	46.926	46.918	46.914	46.91	46.918	46.91	46.91	46.941	46.945	46.941	46.996	46.953	46.914	46.93	46.914	46.914	46.902	46.937	46.914	46.914	46.902	46.914	46.91	46.914	46.902	46.82	46.832	46.82	46.824	46.82	46.832	46.742	46.762	46.742	46.723	46.762	46.75	46.754	46.734	46.742	46.762	46.754	46.742	46.824	46.75	46.836	46.824	46.82	46.824	46.82
46.738	46.754	46.762	46.754	46.762	46.742	46.766	46.754	46.75	46.742	46.734	46.676	46.754	46.742	46.762	46.836	46.844	46.918	46.918	46.918	46.926	46.914	46.918	46.91	46.836	46.824	46.832	46.836	46.832	46.832	46.832	46.754	46.75	46.742	46.75	46.75	46.742	46.687	46.695	46.699	46.695	46.687	46.754	46.676	46.695	46.687	46.695	46.695	46.684	46.734	46.676	46.695	46.668	46.656	46.695	46.687	46.676	46.676	46.699	46.684
46.809	46.844	46.82	46.824	46.918	46.891	46.902	46.937	46.914	46.926	46.918	46.93	46.91	46.902	46.902	46.91	46.914	46.996	46.996	47.094	47.074	47.074	47.074	47.086	46.992	46.996	46.992	46.996	47.004	47.008	46.926	46.937	46.93	46.93	46.914	46.914	46.914	46.926	46.937	46.918	46.926	46.855	46.824	46.832	46.816	46.902	46.855	46.824	46.832	46.844	46.824	46.832	46.816	46.82	46.844	46.832	46.82	46.82	46.918	46.918
46.844	46.832	46.824	46.82	46.824	46.824	46.832	46.824	46.832	46.82	46.824	46.844	46.91	46.914	46.914	46.918	46.914	47.008	47.004	46.996	46.996	47.004	46.984	47.004	46.996	46.992	46.918	46.914	46.914	46.898	46.914	46.914	46.902	46.914	46.926	46.914	46.914	46.824	46.832	46.824	46.824	46.832	46.848	46.824	46.805	46.824	46.738	46.742	46.738	46.75	46.734	46.742	46.742	46.75	46.754	46.82	46.824	46.824	46.809	46.824
